"","YEAR","SERIAL","MONTH","CPSID","ASECFLAG","HFLAG","ASECWTH","STATEFIP","PERNUM","CPSIDP","CPSIDV","ASECWT","AGE","EMPSTAT","WKSTAT","EDUC","Education"
"2334",2014,17604,3,0,1,0,3298.11,17,3,0,0,7886.52,28,21,50,81,"Some College No Degree"
"2335",2014,17610,3,20121202276800,1,0,5446.9,17,1,20121202276801,201212022768011,5446.9,59,21,50,73,"High School Diploma"
"2336",2014,17610,3,20121202276800,1,0,5446.9,17,2,20121202276802,201212022768021,5446.9,58,21,50,92,"Associate's Degree"
"2337",2014,17616,3,20131202301300,1,0,2396.26,17,1,20131202301301,201312023013011,2396.26,46,21,50,73,"High School Diploma"
"2338",2014,17618,3,20140302278900,1,0,3397.33,17,2,20140302278902,201403022789021,3563.28,45,21,50,92,"Associate's Degree"
"2339",2014,17622,3,20130302270500,1,0,5649.07,17,1,20130302270501,201303022705011,5649.07,31,21,50,81,"Some College No Degree"
"2340",2014,17625,3,20121202296000,1,0,2825.04,17,4,20121202296004,201212022960041,2559.11,30,21,50,50,"Less than a High School Diploma"
"2341",2014,17635,3,0,1,0,1836.37,17,1,0,0,1836.37,54,21,50,40,"Less than a High School Diploma"
"2342",2014,17640,3,0,1,0,2782.61,17,1,0,0,2782.61,29,21,50,92,"Associate's Degree"
"2343",2014,17640,3,0,1,0,2782.61,17,5,0,0,2782.61,31,21,50,50,"Less than a High School Diploma"
"2344",2014,17720,3,20140202199800,1,0,2512.5,17,1,20140202199801,201402021998011,2512.5,33,21,50,73,"High School Diploma"
"2345",2014,17743,3,20140302124000,1,0,1944.27,17,4,20140302124005,201403021240051,1914.05,38,21,50,73,"High School Diploma"
"2346",2014,17776,3,20130202217900,1,0,2512.5,17,1,20130202217901,201302022179011,2512.5,34,21,60,92,"Associate's Degree"
"2347",2014,17785,3,20140302207200,1,0,1916.93,17,1,20140302207201,201403022072011,1916.93,35,21,50,60,"Less than a High School Diploma"
"2348",2014,17791,3,20131202166300,1,0,5068.4,17,1,20131202166301,201312021663011,5068.4,63,21,50,111,"Bachelor's Degree"
"2349",2014,17847,3,20131202171200,1,0,5182.69,17,1,20131202171201,201312021712011,5182.69,48,21,50,73,"High School Diploma"
"2350",2014,17847,3,20131202171200,1,0,5182.69,17,2,20131202171202,201312021712021,5182.69,46,21,50,73,"High School Diploma"
"2351",2014,17875,3,20130302277200,1,0,5831.03,17,1,20130302277201,201303022772011,5831.03,58,21,50,73,"High School Diploma"
"2352",2014,75246,3,20140202255900,1,1,3573.03,17,1,20140202255901,201402022559011,3573.03,68,21,60,50,"Less than a High School Diploma"
"2353",2014,75252,3,20121202272700,1,1,4335.44,17,3,20121202272701,201212022727011,4335.44,30,21,50,81,"Some College No Degree"
"2354",2014,75256,3,20140202276700,1,1,5438.22,17,1,20140202276701,201402022767011,5438.22,52,21,50,60,"Less than a High School Diploma"
"2355",2014,75272,3,0,1,1,4732.82,17,2,0,0,4732.82,31,21,50,81,"Some College No Degree"
"2356",2014,75283,3,20140202257100,1,1,3745.32,17,2,20140202257102,201402022571021,3745.32,41,21,50,73,"High School Diploma"
"2357",2014,75293,3,0,1,1,9628.38,17,2,0,0,9628.38,59,21,50,10,"Less than a High School Diploma"
"2358",2014,75373,3,0,1,1,5101.74,17,1,0,0,5101.74,31,21,60,81,"Some College No Degree"
"2359",2014,75377,3,20140102291100,1,1,8865.04,17,1,20140102291101,201401022911011,8865.04,49,21,50,81,"Some College No Degree"
"2360",2014,75387,3,20140102146000,1,1,6688.85,17,1,20140102146001,201401021460011,6688.85,32,21,50,111,"Bachelor's Degree"
"2361",2014,75457,3,20140202150800,1,1,4516.84,17,1,20140202150801,201402021508011,4516.84,48,21,50,73,"High School Diploma"
"2362",2014,75468,3,20121202112800,1,1,9310.95,17,1,20121202112801,201212021128011,9310.95,51,21,50,123,"Advanced Degree"
"2363",2014,75468,3,20121202112800,1,1,9310.95,17,2,20121202112802,201212021128021,9310.95,48,21,50,123,"Advanced Degree"
"2364",2014,75499,3,20131202231400,1,1,9484.99,17,1,20131202231401,201312022314011,9484.99,52,21,50,91,"Associate's Degree"
"2365",2014,75501,3,20131202108500,1,1,5389.92,17,2,20131202108502,201312021085021,5389.92,26,21,50,20,"Less than a High School Diploma"
"2366",2014,75502,3,20131202109900,1,1,5408.08,17,1,20131202109901,201312021099011,5408.08,50,21,50,81,"Some College No Degree"
"2367",2014,75511,3,20140202186500,1,1,5560.49,17,2,20140202186502,201402021865021,5560.49,33,21,50,81,"Some College No Degree"
"2368",2014,75536,3,20130302225800,1,1,6659.5,17,1,20130302225801,201303022258011,6659.5,38,21,50,81,"Some College No Degree"
"2369",2014,75548,3,20140102127900,1,1,11343.38,17,1,20140102127901,201401021279011,11343.38,27,21,50,111,"Bachelor's Degree"
"2370",2014,75552,3,20140102145400,1,1,6590.54,17,7,20140102145403,201401021454031,8604.86,27,21,50,73,"High School Diploma"
"2371",2014,75557,3,20121202241100,1,1,6625.56,17,2,20121202241102,201212022411022,6625.56,47,21,50,73,"High School Diploma"
"2372",2014,75573,3,20121202204300,1,1,4338.78,17,2,20121202204302,201212022043021,4553.73,55,21,50,123,"Advanced Degree"
"2373",2014,75593,3,20130302099300,1,1,4602.31,17,2,20130302099302,201303020993021,6695.26,55,21,50,50,"Less than a High School Diploma"
"2374",2014,75594,3,20130302138100,1,1,6677.55,17,1,20130302138102,201303021381021,6677.55,36,21,50,71,"Less than a High School Diploma"
"2375",2014,75595,3,20131202240800,1,1,8113.18,17,2,20131202240802,201312022408021,11702.31,41,21,50,111,"Bachelor's Degree"
"2376",2014,75625,3,20131202212400,1,1,5281.94,17,2,20131202212402,201312022124021,5281.94,39,21,50,123,"Advanced Degree"
"2377",2014,75626,3,20131202129400,1,1,4566.06,17,1,20131202129401,201312021294011,4566.06,64,21,50,92,"Associate's Degree"
"2378",2014,75686,3,0,1,1,4715.54,17,2,0,0,8310.57,36,21,50,123,"Advanced Degree"
"2379",2014,75690,3,0,1,1,5475.19,17,2,0,0,9661.78,31,21,50,60,"Less than a High School Diploma"
"2380",2014,75707,3,0,1,1,12626.83,17,1,0,0,12626.83,27,21,50,81,"Some College No Degree"
"2381",2014,75716,3,0,1,1,5491.39,17,1,0,0,5491.39,49,21,50,73,"High School Diploma"
"2382",2014,75722,3,0,1,1,6468.82,17,3,0,0,7912.93,27,21,50,81,"Some College No Degree"
"2383",2014,75725,3,0,1,1,5176.54,17,3,0,0,5603.18,47,21,50,73,"High School Diploma"
"2384",2014,75725,3,0,1,1,5176.54,17,4,0,0,8467.35,27,21,50,71,"Less than a High School Diploma"
"2385",2014,75727,3,0,1,1,4616.67,17,1,0,0,4616.67,50,22,50,81,"Some College No Degree"
"2386",2014,75728,3,0,1,1,5203.29,17,1,0,0,5203.29,55,21,50,81,"Some College No Degree"
"2387",2014,75799,3,0,1,1,4664.83,17,3,0,0,6413.03,33,21,50,50,"Less than a High School Diploma"
"2388",2014,75812,3,0,1,1,9309.3,17,1,0,0,9309.3,48,21,50,73,"High School Diploma"
"2389",2014,75828,3,20130102177600,1,1,6296.01,17,2,20130102177602,201301021776021,6296.01,38,21,50,73,"High School Diploma"
"2390",2014,75831,3,20130202143300,1,1,8160.62,17,1,20130202143301,201302021433011,8160.62,58,21,50,91,"Associate's Degree"
"2391",2014,75851,3,20130202218200,1,1,8940.8,17,1,20130202218201,201302022182012,8940.8,37,21,50,73,"High School Diploma"
"2392",2014,75862,3,20140202213300,1,1,5215.32,17,2,20140202213302,201402022133021,5215.32,49,21,50,81,"Some College No Degree"
"2393",2014,75889,3,0,1,1,4535.48,17,3,0,0,5407.28,46,21,50,81,"Some College No Degree"
"2394",2014,75890,3,20140102178000,1,1,9217,17,1,20140102178001,201401021780011,9217,41,21,50,111,"Bachelor's Degree"
"2395",2014,75900,3,20130302178700,1,1,12614.05,17,1,20130302178701,201303021787011,12614.05,54,21,50,123,"Advanced Degree"
"2396",2014,75939,3,0,1,1,4337.8,17,1,0,0,4337.8,41,21,50,81,"Some College No Degree"
"2397",2014,75973,3,0,1,1,6218.43,17,1,0,0,6218.43,34,21,50,73,"High School Diploma"
"2398",2014,75976,3,20121202293300,1,1,4827.84,17,3,20121202293303,201212022933031,5924.12,28,21,50,73,"High School Diploma"
"2399",2014,75981,3,20130202281700,1,1,5321.23,17,1,20130202281701,201302022817011,5321.23,33,21,50,50,"Less than a High School Diploma"
"2400",2014,75985,3,20121202281700,1,1,10012.45,17,2,20121202281702,201212022817022,10012.45,55,21,50,73,"High School Diploma"
"2401",2014,76003,3,20130202188200,1,1,5880.05,17,2,20130202188202,201302021882021,5880.05,50,21,50,81,"Some College No Degree"
"2402",2014,76018,3,0,1,1,3484.49,17,1,0,0,3484.49,62,21,50,73,"High School Diploma"
"2403",2014,76045,3,0,1,1,5236.53,17,1,0,0,5236.53,32,21,50,73,"High School Diploma"
"2404",2014,76083,3,20130202204100,1,1,3927.31,17,1,20130202204101,201302022041011,3927.31,38,21,60,73,"High School Diploma"
"2405",2015,21871,3,20150102327500,1,NA,3160.05,17,2,20150102327502,201501023275021,3719.39,28,21,50,71,"Less than a High School Diploma"
"2406",2015,21901,3,20150102319300,1,NA,1875.93,17,1,20150102319301,201501023193011,1875.93,29,21,50,81,"Some College No Degree"
"2407",2015,21999,3,20150202323400,1,NA,3488.8,17,1,20150202323401,201502023234011,3488.8,47,21,50,73,"High School Diploma"
"2408",2015,22026,3,20150202328300,1,NA,3283.29,17,1,20150202328301,201502023283011,3283.29,72,21,60,81,"Some College No Degree"
"2409",2015,22031,3,20150302337100,1,NA,3213.2,17,2,20150302337102,201503023371021,3213.2,61,21,60,60,"Less than a High School Diploma"
"2410",2015,22036,3,20150302335100,1,NA,3081.16,17,1,20150302335101,201503023351011,3081.16,43,21,50,50,"Less than a High School Diploma"
"2411",2015,22045,3,0,1,NA,2378.15,17,2,0,0,2378.15,31,21,50,73,"High School Diploma"
"2412",2015,22076,3,20150202312800,1,NA,1920.33,17,2,20150202312802,201502023128021,1920.33,34,21,50,73,"High School Diploma"
"2413",2015,22079,3,20140202276700,1,NA,1636.49,17,1,20140202276701,201402022767011,1636.49,53,21,50,60,"Less than a High School Diploma"
"2414",2015,22083,3,0,1,NA,1874.37,17,1,0,0,1874.37,26,21,50,111,"Bachelor's Degree"
"2415",2015,22086,3,0,1,NA,1899.43,17,4,0,0,1899.43,34,21,50,73,"High School Diploma"
"2416",2015,22091,3,20150102357900,1,NA,1345.61,17,1,20150102357901,201501023579011,1345.61,55,21,50,81,"Some College No Degree"
"2417",2015,22096,3,20150302323200,1,NA,3487.74,17,1,20150302323201,201503023232011,3487.74,64,21,50,111,"Bachelor's Degree"
"2418",2015,22122,3,0,1,NA,1698.05,17,1,0,0,1698.05,27,21,50,73,"High School Diploma"
"2419",2015,22161,3,0,1,NA,1818.27,17,1,0,0,1818.27,58,21,50,111,"Bachelor's Degree"
"2420",2015,22162,3,0,1,NA,1957.28,17,1,0,0,1957.28,25,21,50,81,"Some College No Degree"
"2421",2015,22162,3,0,1,NA,1957.28,17,2,0,0,1957.28,30,21,50,81,"Some College No Degree"
"2422",2015,22245,3,0,1,NA,1745.64,17,3,0,0,1745.64,32,21,60,81,"Some College No Degree"
"2423",2015,22248,3,20150302333200,1,NA,1592.03,17,1,20150302333201,201503023332011,1592.03,68,21,60,81,"Some College No Degree"
"2424",2015,22379,3,20150102161300,1,NA,1462.99,17,1,20150102161301,201501021613011,1462.99,66,21,50,30,"Less than a High School Diploma"
"2425",2015,22379,3,20150102161300,1,NA,1462.99,17,2,20150102161302,201501021613021,1462.99,59,21,50,30,"Less than a High School Diploma"
"2426",2015,22396,3,20131202105300,1,NA,1645.04,17,1,20131202105301,201312021053011,1645.04,50,21,60,111,"Bachelor's Degree"
"2427",2015,22406,3,20150302195000,1,NA,2980.11,17,1,20150302195001,201503021950011,2980.11,63,21,50,111,"Bachelor's Degree"
"2428",2015,22416,3,20140202123300,1,NA,1720.49,17,1,20140202123301,201402021233011,1720.49,60,21,50,81,"Some College No Degree"
"2429",2015,22496,3,20140202231400,1,NA,2216.38,17,4,20140202231402,201402022314021,2213.96,27,22,50,81,"Some College No Degree"
"2430",2015,22509,3,20140302238700,1,NA,1734,17,1,20140302238701,201403022387011,1734,45,21,50,73,"High School Diploma"
"2431",2015,22523,3,20150102245200,1,NA,2954.82,17,1,20150102245201,201501022452011,2954.82,52,21,50,73,"High School Diploma"
"2432",2015,22534,3,20150202234700,1,NA,3025.28,17,1,20150202234701,201502022347011,3025.28,25,21,50,81,"Some College No Degree"
"2433",2015,22534,3,20150202234700,1,NA,3025.28,17,2,20150202234702,201502022347021,3025.28,27,21,50,81,"Some College No Degree"
"2434",2015,22541,3,20141202272300,1,NA,3092.64,17,2,20141202272302,201412022723021,3092.64,44,21,50,111,"Bachelor's Degree"
"2435",2015,22563,3,20141202196800,1,NA,1329.87,17,1,20141202196801,201412021968011,1329.87,31,21,50,73,"High School Diploma"
"2436",2015,22585,3,20150102254000,1,NA,2194.84,17,1,20150102254001,201501022540011,2194.84,43,21,50,73,"High School Diploma"
"2437",2015,22588,3,20141202253500,1,NA,1743.74,17,1,20141202253501,201412022535011,1743.74,50,21,50,73,"High School Diploma"
"2438",2015,22601,3,20131202160000,1,NA,1521.47,17,1,20131202160001,201312021600011,1521.47,32,21,50,73,"High School Diploma"
"2439",2015,22625,3,20140202250800,1,NA,1466.04,17,2,20140202250802,201402022508021,1370.2,31,21,50,91,"Associate's Degree"
"2440",2015,22631,3,20140202121800,1,NA,2259.89,17,1,20140202121801,201402021218011,2259.89,26,21,50,81,"Some College No Degree"
"2441",2015,22641,3,20140302139400,1,NA,2849.98,17,3,20140302139403,201403021394031,3101.15,31,21,50,73,"High School Diploma"
"2442",2015,22693,3,20150202151000,1,NA,3209.04,17,1,20150202151001,201502021510011,3209.04,55,21,50,73,"High School Diploma"
"2443",2015,22707,3,20131202205100,1,NA,2971.27,17,1,20131202205102,201312022051021,2971.27,48,21,50,73,"High School Diploma"
"2444",2015,22727,3,20140102110800,1,NA,2970.59,17,1,20140102110801,201401021108012,2970.59,35,22,60,30,"Less than a High School Diploma"
"2445",2015,22734,3,20140102126400,1,NA,2855.77,17,1,20140102126401,201401021264011,2855.77,38,21,60,123,"Advanced Degree"
"2446",2015,22743,3,20140202152800,1,NA,2198.6,17,1,20140202152801,201402021528011,2198.6,49,21,50,71,"Less than a High School Diploma"
"2447",2015,22747,3,20140202126100,1,NA,1523.13,17,1,20140202126101,201402021261011,1523.13,35,21,50,73,"High School Diploma"
"2448",2015,22764,3,20150102293800,1,NA,3287.42,17,2,20150102293802,201501022938021,3947.82,51,21,50,111,"Bachelor's Degree"
"2449",2015,22767,3,20150102196700,1,NA,3302.16,17,1,20150102196701,201501021967011,3302.16,45,21,50,111,"Bachelor's Degree"
"2450",2015,22771,3,20141202295200,1,NA,1663.82,17,3,20141202295204,201412022952041,2758.97,35,21,50,30,"Less than a High School Diploma"
"2451",2015,22812,3,20131202119600,1,NA,1542.12,17,2,20131202119602,201312021196021,1542.12,42,21,50,20,"Less than a High School Diploma"
"2452",2015,22839,3,20150302154800,1,NA,1299.58,17,2,20150302154802,201503021548021,3010.54,60,21,50,73,"High School Diploma"
"2453",2015,22859,3,20140102146400,1,NA,2871.15,17,1,20140102146401,201401021464011,2871.15,40,21,50,111,"Bachelor's Degree"
"2454",2015,22861,3,20140202153300,1,NA,1459.75,17,6,20140202153306,201402021533061,1411.73,52,21,50,40,"Less than a High School Diploma"
"2455",2015,22883,3,20150102204400,1,NA,1870.53,17,1,20150102204401,201501022044011,1870.53,50,21,50,73,"High School Diploma"
"2456",2015,22886,3,20150302167700,1,NA,1844.19,17,1,20150302167701,201503021677011,1844.19,85,21,50,73,"High School Diploma"
"2457",2015,22913,3,20140202103600,1,NA,1773.37,17,1,20140202103601,201402021036011,1773.37,49,21,50,111,"Bachelor's Degree"
"2458",2015,22927,3,20140302124100,1,NA,1284.68,17,1,20140302124101,201403021241011,1284.68,54,21,50,81,"Some College No Degree"
"2459",2015,22954,3,20150202180000,1,NA,1790.77,17,1,20150202180001,201502021800011,1790.77,58,21,50,73,"High School Diploma"
"2460",2015,22993,3,20131202206300,1,NA,3025.07,17,2,20131202206302,201312022063021,3025.07,51,21,50,73,"High School Diploma"
"2461",2015,23012,3,20150202242100,1,NA,1318.94,17,1,20150202242101,201502022421011,1318.94,28,21,50,91,"Associate's Degree"
"2462",2015,23026,3,20150302158300,1,NA,3457.85,17,1,20150302158301,201503021583011,3457.85,85,21,50,73,"High School Diploma"
"2463",2015,23028,3,20150302199900,1,NA,1882.74,17,2,20150302199902,201503021999021,1418.57,56,22,50,81,"Some College No Degree"
"2464",2015,23152,3,20141202239100,1,NA,2975.68,17,1,20141202239101,201412022391011,2975.68,50,21,50,111,"Bachelor's Degree"
"2465",2015,23166,3,0,1,NA,1513.35,17,1,0,0,1513.35,40,21,50,20,"Less than a High School Diploma"
"2466",2015,23202,3,0,1,NA,1671.63,17,2,0,0,1671.63,37,21,50,73,"High School Diploma"
"2467",2015,23210,3,0,1,NA,1505.11,17,1,0,0,1505.11,51,21,50,30,"Less than a High School Diploma"
"2468",2015,23236,3,0,1,NA,1490.34,17,1,0,0,1490.34,46,21,50,73,"High School Diploma"
"2469",2015,23253,3,0,1,NA,1848.79,17,4,0,0,1646.93,41,21,60,73,"High School Diploma"
"2470",2015,23258,3,0,1,NA,1383.65,17,1,0,0,1383.65,48,21,50,81,"Some College No Degree"
"2471",2015,23258,3,0,1,NA,1383.65,17,2,0,0,1383.65,48,21,50,111,"Bachelor's Degree"
"2472",2015,23263,3,0,1,NA,1709.93,17,2,0,0,1709.93,38,21,50,20,"Less than a High School Diploma"
"2473",2015,23334,3,0,1,NA,2578.11,17,1,0,0,2578.11,42,21,50,81,"Some College No Degree"
"2474",2015,23355,3,0,1,NA,1952.62,17,1,0,0,1952.62,52,21,50,73,"High School Diploma"
"2475",2015,23390,3,0,1,NA,1949.37,17,3,0,0,2729.88,48,21,50,71,"Less than a High School Diploma"
"2476",2015,23406,3,0,1,NA,1901.78,17,1,0,0,1901.78,69,21,60,81,"Some College No Degree"
"2477",2015,23406,3,0,1,NA,1901.78,17,2,0,0,1462.87,59,21,50,123,"Advanced Degree"
"2478",2015,23416,3,0,1,NA,1831.56,17,3,0,0,3671.94,28,21,50,73,"High School Diploma"
"2479",2015,23436,3,0,1,NA,1710.74,17,2,0,0,1710.74,46,21,60,111,"Bachelor's Degree"
"2480",2015,23442,3,0,1,NA,1638.4,17,3,0,0,2128.85,32,21,50,73,"High School Diploma"
"2481",2015,23444,3,0,1,NA,1759.74,17,1,0,0,1759.74,50,21,50,81,"Some College No Degree"
"2482",2015,23484,3,0,1,NA,1607.48,17,1,0,0,1607.48,58,21,50,123,"Advanced Degree"
"2483",2015,23492,3,0,1,NA,1477.63,17,1,0,0,1477.63,50,21,60,111,"Bachelor's Degree"
"2484",2015,23495,3,0,1,NA,1654.21,17,1,0,0,1654.21,56,21,60,123,"Advanced Degree"
"2485",2015,23501,3,0,1,NA,2277,17,1,0,0,2277,25,21,50,73,"High School Diploma"
"2486",2015,23537,3,20150102250800,1,NA,3211,17,1,20150102250801,201501022508011,3211,26,21,50,73,"High School Diploma"
"2487",2015,23543,3,0,1,NA,1317.78,17,2,0,0,1755.32,28,21,50,111,"Bachelor's Degree"
"2488",2015,23573,3,20150102258900,1,NA,2970.27,17,1,20150102258901,201501022589011,2970.27,43,21,50,81,"Some College No Degree"
"2489",2015,23575,3,20131202234500,1,NA,1760.15,17,2,20131202234502,201312022345021,1760.15,68,21,50,111,"Bachelor's Degree"
"2490",2015,23579,3,20140202250000,1,NA,1529.32,17,1,20140202250001,201402022500011,1529.32,25,21,50,60,"Less than a High School Diploma"
"2491",2015,23582,3,20140202240400,1,NA,3127.67,17,2,20140202240402,201402022404021,3008.42,42,21,50,111,"Bachelor's Degree"
"2492",2015,23584,3,20140302171500,1,NA,1438.29,17,2,20140302171502,201403021715021,1438.29,50,21,50,81,"Some College No Degree"
"2493",2015,23590,3,20141202308500,1,NA,2829.51,17,1,20141202308501,201412023085011,2829.51,59,21,50,73,"High School Diploma"
"2494",2015,23637,3,20150202225500,1,NA,3134.04,17,1,20150202225501,201502022255011,3134.04,41,21,50,73,"High School Diploma"
"2495",2015,23642,3,20141202310600,1,NA,3148.64,17,1,20141202310601,201412023106011,3148.64,58,21,50,111,"Bachelor's Degree"
"2496",2015,23658,3,20141202252900,1,NA,1832.04,17,1,20141202252901,201412022529011,1832.04,72,21,50,111,"Bachelor's Degree"
"2497",2015,23658,3,20141202252900,1,NA,1832.04,17,3,20141202252903,201412022529031,2315.6,38,21,50,111,"Bachelor's Degree"
"2498",2015,23664,3,20141202303500,1,NA,2028.18,17,2,20141202303502,201412023035021,2028.18,35,21,60,73,"High School Diploma"
"2499",2015,23689,3,0,1,NA,1684.9,17,1,0,0,1684.9,53,21,50,30,"Less than a High School Diploma"
"2500",2015,23704,3,0,1,NA,1484.97,17,1,0,0,1484.97,62,21,60,81,"Some College No Degree"
"2501",2015,23739,3,0,1,NA,1970.53,17,2,0,0,1970.53,58,21,50,111,"Bachelor's Degree"
"2502",2015,23744,3,0,1,NA,1610.65,17,1,0,0,1610.65,34,21,60,123,"Advanced Degree"
"2503",2015,23761,3,20150202151300,1,NA,3240.71,17,1,20150202151301,201502021513011,3240.71,78,21,60,81,"Some College No Degree"
"2504",2015,23782,3,20150102261900,1,NA,2258.54,17,1,20150102261901,201501022619011,2258.54,32,22,60,73,"High School Diploma"
"2505",2015,23833,3,0,1,NA,2081.67,17,4,0,0,2895.35,51,21,50,10,"Less than a High School Diploma"
"2506",2015,23834,3,0,1,NA,1681.65,17,1,0,0,1681.65,56,21,50,91,"Associate's Degree"
"2507",2015,23840,3,0,1,NA,1722.88,17,1,0,0,1722.88,44,21,50,111,"Bachelor's Degree"
"2508",2015,23906,3,20141202230200,1,NA,1651.48,17,3,20141202230203,201412022302031,1690.15,31,21,50,81,"Some College No Degree"
"2509",2015,23926,3,20140202213300,1,NA,1895.52,17,2,20140202213302,201402022133021,1895.52,50,21,50,81,"Some College No Degree"
"2510",2015,23993,3,0,1,NA,1731.72,17,1,0,0,1731.72,47,21,50,123,"Advanced Degree"
"2511",2015,24015,3,20140102178000,1,NA,2853.7,17,1,20140102178001,201401021780011,2853.7,42,21,50,111,"Bachelor's Degree"
"2512",2015,24033,3,20140202253900,1,NA,3023.74,17,1,20140202253901,201402022539011,3023.74,57,21,50,60,"Less than a High School Diploma"
"2513",2015,24054,3,20150202210900,1,NA,3339.69,17,1,20150202210901,201502022109011,3339.69,60,21,50,111,"Bachelor's Degree"
"2514",2015,24069,3,0,1,NA,1666.13,17,1,0,0,1666.13,50,21,50,91,"Associate's Degree"
"2515",2015,24086,3,20140102181600,1,NA,1540.56,17,1,20140102181601,201401021816011,1540.56,33,21,50,73,"High School Diploma"
"2516",2015,24097,3,20140102256500,1,NA,3111.49,17,1,20140102256501,201401022565012,3111.49,49,21,50,73,"High School Diploma"
"2517",2015,24104,3,20150102271600,1,NA,1347.74,17,6,20150102271609,201501022716091,1347.74,39,21,50,73,"High School Diploma"
"2518",2015,24110,3,20131202190800,1,NA,1736.11,17,2,20131202190802,201312021908021,1736.11,44,21,50,73,"High School Diploma"
"2519",2015,24151,3,20140302199000,1,NA,4007.53,17,1,20140302199001,201403021990011,4007.53,42,21,50,73,"High School Diploma"
"2520",2015,24162,3,20150102221700,1,NA,1614.48,17,9,20150102221707,201501022217071,1819.85,27,21,50,73,"High School Diploma"
"2521",2015,24179,3,0,1,NA,1785.68,17,2,0,0,1785.68,27,21,50,73,"High School Diploma"
"2522",2015,24188,3,0,1,NA,1679.73,17,1,0,0,1679.73,53,21,50,111,"Bachelor's Degree"
"2523",2015,24200,3,0,1,NA,1869.57,17,1,0,0,1869.57,37,21,50,73,"High School Diploma"
"2524",2015,24202,3,0,1,NA,2006.21,17,2,0,0,2006.21,28,21,50,81,"Some College No Degree"
"2525",2015,24229,3,0,1,NA,1725.21,17,2,0,0,1725.21,40,21,50,73,"High School Diploma"
"2526",2015,24266,3,0,1,NA,2205.61,17,2,0,0,2205.61,52,21,50,81,"Some College No Degree"
"2527",2015,24275,3,20131202301300,1,NA,1564.77,17,1,20131202301301,201312023013011,1564.77,48,21,50,73,"High School Diploma"
"2528",2015,24287,3,0,1,NA,1401.99,17,1,0,0,1401.99,55,21,50,20,"Less than a High School Diploma"
"2529",2015,24368,3,20150202221200,1,NA,1620.6,17,3,20150202221203,201502022212031,1620.6,35,21,50,60,"Less than a High School Diploma"
"2530",2015,24387,3,20150202211700,1,NA,1743.26,17,3,20150202211703,201502022117031,1630.78,38,21,50,73,"High School Diploma"
"2531",2015,24396,3,20140102248300,1,NA,2814.2,17,1,20140102248301,201401022483011,2814.2,33,21,50,73,"High School Diploma"
"2532",2015,24419,3,20150302212400,1,NA,1812.14,17,5,20150302212405,201503022124051,1812.14,38,21,50,81,"Some College No Degree"
"2533",2015,24423,3,20140202199800,1,NA,1574.11,17,1,20140202199801,201402021998011,1574.11,34,21,50,73,"High School Diploma"
"2534",2015,24468,3,0,1,NA,1737.84,17,1,0,0,1737.84,45,21,50,111,"Bachelor's Degree"
"2535",2015,24497,3,20150302201500,1,NA,1340.72,17,1,20150302201501,201503022015011,1340.72,60,21,50,81,"Some College No Degree"
"2536",2015,24513,3,20140302190400,1,NA,1734,17,1,20140302190401,201403021904011,1734,35,21,60,91,"Associate's Degree"
"2537",2015,24515,3,20150302242600,1,NA,2806.95,17,2,20150302242602,201503022426021,2806.95,54,21,60,73,"High School Diploma"
"2538",2015,24519,3,0,1,NA,1742.45,17,1,0,0,1742.45,37,21,50,92,"Associate's Degree"
"2539",2015,24528,3,20141202239400,1,NA,3255.2,17,2,20141202239402,201412022394021,3255.2,45,21,50,73,"High School Diploma"
"2540",2015,24567,3,20140302212700,1,NA,1868.84,17,2,20140302212702,201403022127021,1868.84,33,21,50,50,"Less than a High School Diploma"
"2541",2015,24568,3,20140302203400,1,NA,1868.84,17,2,20140302203402,201403022034021,1868.84,32,21,50,73,"High School Diploma"
"2542",2015,24577,3,20150202211600,1,NA,3059.64,17,2,20150202211602,201502022116021,3059.64,32,21,50,73,"High School Diploma"
"2543",2015,24589,3,0,1,NA,2125.07,17,2,0,0,3626.71,36,21,50,73,"High School Diploma"
"2544",2015,24597,3,0,1,NA,1508.24,17,3,0,0,1747.38,62,21,50,92,"Associate's Degree"
"2545",2016,19541,3,0,1,NA,1569.9,17,2,0,0,1569.9,31,21,50,81,"Some College No Degree"
"2546",2016,19574,3,20160102303000,1,NA,3239.25,17,1,20160102303001,201601023030011,3239.25,32,21,50,73,"High School Diploma"
"2547",2016,19578,3,0,1,NA,1619.53,17,1,0,0,1619.53,50,21,50,30,"Less than a High School Diploma"
"2548",2016,19578,3,0,1,NA,1619.53,17,4,0,0,2036.79,32,21,50,30,"Less than a High School Diploma"
"2549",2016,19595,3,20150302300800,1,NA,3440.33,17,1,20150302300801,201503023008011,3440.33,62,21,50,73,"High School Diploma"
"2550",2016,19634,3,0,1,NA,1752.14,17,1,0,0,1752.14,29,21,50,81,"Some College No Degree"
"2551",2016,19667,3,20151202318700,1,NA,2292.92,17,2,20151202318702,201512023187021,2292.92,27,21,50,73,"High School Diploma"
"2552",2016,19687,3,0,1,NA,1803.12,17,1,0,0,1803.12,40,21,50,73,"High School Diploma"
"2553",2016,19697,3,0,1,NA,1713.98,17,1,0,0,1713.98,34,21,50,73,"High School Diploma"
"2554",2016,19697,3,0,1,NA,1713.98,17,3,0,0,1713.98,34,21,50,60,"Less than a High School Diploma"
